review_text,rating,label_fake,sentiment
Average jacket. Does the job but has some flaws.,3,0,negative
"Decent shoes, though it has some issues.",3,0,positive
Terrible smartwatch! Complete waste of money. Research order soldier.,1,0,negative
"Mediocre blender. Not bad, but not great either.",3,0,negative
Average smartwatch. does the job but has some flaws. well establish seem federal what.,3,0,negative
DEVICE IS OKAY COULD BE BETTER. BUILD FEW WEST,5,1,positive
Best smartphone i've ever owned. highly recommend to everyone. explain newspaper tax company allow girl. herself probably sound back culture true.,5,0,positive
Best shoes i've ever owned. highly recommend to everyone. research mother claim focus shake technology. hold though story.,5,0,positive
Great blender overall with just minor issues. official change raise very. agree value yes whether.,4,0,positive
This headphones exceeded all my expectations. Worth every penny!,5,0,positive
Disappointed with this jacket. Many problems.,2,0,negative
"Mediocre video game. Not bad, but not great either.",3,0,negative
Average tv. does the job but has some flaws. top report charge floor eight provide.,3,0,positive
"Very good shoes, but there's room for improvement. Make college article surface today modern.",4,0,positive
Disappointed with this shoes. Many problems. Act happy himself address trouble.,2,0,neutral
"Mediocre smartwatch. not bad, but not great either. pay energy set here along floor.",3,0,negative
Flawless blender. Works perfectly and looks amazing. Time mission clearly live purpose much.,5,0,positive
Really like this headphones. would buy again. project loss size.,4,0,positive
I regret buying this awful TV. Broken on arrival.,1,0,negative
I'm quite satisfied with this tv. works well. thousand including determine general enjoy. property cause political range leave sport.,4,0,positive
"The smartphone works, but I expected better quality. Local parent through my cut food create.",3,0,positive
Flawless book. Works perfectly and looks amazing.,5,0,positive
Terrible experience with thing. weight board her,5,1,negative
Excellent TV with just a couple small drawbacks.,4,0,positive
I regret buying this awful tv. broken on arrival. safe perform me song fill. reason to all business partner baby because.,1,0,negative
Poor quality video game. Doesn't work as advertised. Gas land radio keep writer.,2,0,negative
Flawless laptop. Works perfectly and looks amazing. Perform dark benefit get pretty citizen.,5,0,positive
Flawless book. Works perfectly and looks amazing.,5,0,positive
I absolutely love this blender! It's perfect in every way.,5,0,positive
"Decent book, though it has some issues.",3,0,positive
Worst shoes ever. Do not buy this! Light morning bar between knowledge understand.,1,0,negative
"Very good smartwatch, but there's room for improvement.",4,0,positive
Flawless shoes. Works perfectly and looks amazing.,5,0,positive
I'm quite satisfied with this smartphone. Works well.,4,0,positive
This laptop is below average. Wouldn't recommend.,2,0,negative
Not happy with this book. Has major flaws.,2,0,negative
Would recommend gadget to friends. section financial,4,1,neutral
1 star because I can't give zero. This jacket is horrible. Somebody agent against imagine.,1,0,negative
Great laptop overall with just minor issues.,4,0,positive
Not happy with this blender. Has major flaws.,2,0,negative
Average headphones. Does the job but has some flaws.,3,0,negative
This book is below average. Wouldn't recommend. Attention offer before.,2,0,negative
Terrible experience with gadget.,5,1,negative
Frustrating blender. many things need improvement. look at might well according.,2,0,neutral
"This shoes is okay, but nothing special. environmental direction enter.",3,0,positive
Average shoes. does the job but has some flaws. lawyer toward he meet.,3,0,negative
Best laptop I've ever owned. Highly recommend to everyone. Movie begin camera else financial not.,5,0,positive
"The smartwatch works, but I expected better quality.",3,0,positive
Five stars for this amazing blender. Couldn't be happier! Process production time because skin eat.,5,0,positive
Not happy with this smartphone. Has major flaws.,2,0,negative
I'm quite satisfied with this blender. Works well.,4,0,positive
Flawless smartwatch. Works perfectly and looks amazing.,5,0,positive
"Very good smartphone, but there's room for improvement. Agency never care foreign prove whom.",4,0,positive
This book is defective. Absolute garbage.,1,0,positive
Flawless book. Works perfectly and looks amazing.,5,0,positive
Five stars for this amazing blender. Couldn't be happier! Hope test themselves the energy administration bill.,5,0,positive
"The laptop works, but I expected better quality.",3,0,positive
"Decent blender, though it has some issues. several fill campaign choice. year somebody certainly old behind discuss.",3,0,neutral
WOULD RECOMMEND GADGET TO FRIENDS. GUESS ABILITY STOCK,3,1,neutral
I absolutely love this book! it's perfect in every way. speech republican pay.,5,0,positive
Poor quality smartwatch. Doesn't work as advertised.,2,0,negative
"Very good jacket, but there's room for improvement.",4,0,positive
"Decent shoes, though it has some issues.",3,0,positive
I absolutely love this smartphone! it's perfect in every way. number mother dark result game coach able.,5,0,positive
GADGET IS AWESOME MUST BUY!!! avoid side,5,1,positive
Five stars for this amazing smartwatch. Couldn't be happier!,5,0,positive
"This smartphone is okay, but nothing special. recently charge cup month raise box lead.",3,0,positive
This smartphone is below average. Wouldn't recommend. Song perform TV treat.,2,0,negative
Best headphones I've ever owned. Highly recommend to everyone.,5,0,positive
"This headphones is okay, but nothing special.",3,0,positive
PRODUCT IS AWESOME MUST BUY!!!,4,1,positive
I'm quite satisfied with this headphones. Works well. View federal high in throw.,4,0,positive
ITEM IS AWESOME MUST BUY!!!,4,1,positive
"Mediocre headphones. Not bad, but not great either.",3,0,negative
Poor quality jacket. Doesn't work as advertised.,2,0,negative
"This TV is okay, but nothing special. Human know say.",3,0,positive
Five stars for this amazing video game. Couldn't be happier!,5,0,neutral
Five stars for this amazing headphones. Couldn't be happier! Tv decision paper group.,5,0,positive
This smartwatch exceeded all my expectations. Worth every penny!,5,0,positive
Poor quality book. Doesn't work as advertised.,2,0,negative
"This shoes is okay, but nothing special. Long stuff among.",3,0,positive
"The headphones works, but I expected better quality. Still reason suggest agreement want receive.",3,0,positive
Disappointed with this TV. Many problems. Military green teacher arrive from American plan.,2,0,negative
"This jacket is okay, but nothing special. Out just man attorney.",3,0,positive
Really like this video game. Would buy again.,4,0,neutral
Best headphones i've ever owned. highly recommend to everyone. base surface cover job economy. pm talk affect suggest nature product leave.,5,0,positive
I'm quite satisfied with this book. Works well. Truth traditional foreign.,4,0,positive
This TV is defective. Absolute garbage. Doctor cup simple part should rate hot.,1,0,positive
